STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-04-2016,,,0,",,a",,,,,,,94,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-04-2016,,,0,",,a",,,,,,,94,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-04-2016,,,0,",,a",,,,,,,95,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-04-2016,,,0,",,a",,,,,,,97,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-04-2016,,,0,",,a",,,,,,,97,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-04-2016,,,0,",,a",,,,,,,96,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-04-2016,,,0.06,",,a",,,,,,,93,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-04-2016,,,0,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-04-2016,,,0,",,a",,,,,,,93,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-04-2016,,,0.02,",,a",,,,,,,93,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-04-2016,,,0,",,a",,,,,,,94,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-04-2016,,,0,",,a",,,,,,,93,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-04-2016,,,0,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-04-2016,,,0,",,a",,,,,,,96,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-04-2016,,,0,",,a",,,,,,,97,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-04-2016,,,0,",,a",,,,,,,96,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-04-2016,,,0,",,a",,,,,,,96,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-04-2016,,,0,",,a",,,,,,,96,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-04-2016,,,0,",,a",,,,,,,96,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-04-2016,,,0,",,a",,,,,,,94,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-04-2016,,,0.01,",,a",,,,,,,95,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-04-2016,,,0,",,a",,,,,,,92,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-04-2016,,,0,",,a",,,,,,,94,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-05-2016,,,0.2,",,a",,,,,,,94,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-05-2016,,,0,",,a",,,,,,,89,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-05-2016,,,0,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-05-2016,,,1.93,",,a",,,,,,,90,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-05-2016,,,0.18,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-05-2016,,,0,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-05-2016,,,0,",,a",,,,,,,91,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-05-2016,,,0.12,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-05-2016,,,0,",,a",,,,,,,91,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-05-2016,,,0.02,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-05-2016,,,0,",,a",,,,,,,89,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-05-2016,,,0,",,a",,,,,,,89,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-05-2016,,,0,",,a",,,,,,,93,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-05-2016,,,0,",,a",,,,,,,94,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-05-2016,,,0,",,a",,,,,,,93,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-05-2016,,,0,",,a",,,,,,,95,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-05-2016,,,0,",,a",,,,,,,95,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-05-2016,,,0,",,a",,,,,,,95,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-05-2016,,,0,",,a",,,,,,,93,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-05-2016,,,0,",,a",,,,,,,95,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-05-2016,,,0,",,a",,,,,,,94,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-05-2016,,,0.06,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-05-2016,,,0,",,a",,,,,,,95,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-05-2016,,,0,",,a",,,,,,,92,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-05-2016,,,0,",,a",,,,,,,92,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-05-2016,,,0,",,a",,,,,,,93,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-05-2016,,,0,",,a",,,,,,,91,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-05-2016,,,0,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-05-2016,,,0,",,a",,,,,,,90,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-05-2016,,,0,",,a",,,,,,,93,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,31-05-2016,,,0,",,a",,,,,,,94,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-06-2016,,,0,",,a",,,,,,,94,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-06-2016,,,0,",,a",,,,,,,93,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-06-2016,,,0,",,a",,,,,,,92,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-06-2016,,,0,",,a",,,,,,,92,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-06-2016,,,0,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-06-2016,,,0,",,a",,,,,,,92,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-06-2016,,,0,",,a",,,,,,,92,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-06-2016,,,0,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-06-2016,,,0,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-06-2016,,,0,",,a",,,,,,,93,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-06-2016,,,0,",,a",,,,,,,93,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-06-2016,,,0,",,a",,,,,,,90,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-06-2016,,,0,",,a",,,,,,,90,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-06-2016,,,0,",,a",,,,,,,91,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-06-2016,,,0,",,a",,,,,,,92,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-06-2016,,,0,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-06-2016,,,0,",,a",,,,,,,91,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-06-2016,,,0,",,a",,,,,,,91,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-06-2016,,,0,",,a",,,,,,,92,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-06-2016,,,0,",,a",,,,,,,90,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-06-2016,,,0,",,a",,,,,,,88,",,a",64,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-06-2016,,,0,",,a",,,,,,,91,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-06-2016,,,0,",,a",,,,,,,92,",,a",68,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-06-2016,,,0,",,a",,,,,,,92,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-06-2016,,,0,",,a",,,,,,,93,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-06-2016,,,0,",,a",,,,,,,91,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-06-2016,,,0,",,a",,,,,,,94,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-06-2016,,,0,",,a",,,,,,,92,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-06-2016,,,0,",,a",,,,,,,91,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-06-2016,,,0,",,a",,,,,,,92,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-07-2016,,,0,",,a",,,,,,,92,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-07-2016,,,0,",,a",,,,,,,91,",,a",69,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-07-2016,,,0,",,a",,,,,,,90,",,a",68,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-07-2016,,,0,",,a",,,,,,,90,",,a",70,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-07-2016,,,0,",,a",,,,,,,92,",,a",69,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-07-2016,,,0,",,a",,,,,,,92,",,a",69,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-07-2016,,,0,",,a",,,,,,,89,",,a",70,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-07-2016,,,0,",,a",,,,,,,90,",,a",70,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-07-2016,,,0,",,a",,,,,,,90,",,a",64,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-07-2016,,,0,",,a",,,,,,,90,",,a",70,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-07-2016,,,0,",,a",,,,,,,87,",,a",70,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-07-2016,,,0,",,a",,,,,,,87,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-07-2016,,,0,",,a",,,,,,,86,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-07-2016,,,0,",,a",,,,,,,84,",,a",68,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-07-2016,,,0,",,a",,,,,,,82,",,a",62,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-07-2016,,,0,",,a",,,,,,,81,",,a",62,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-07-2016,,,0,",,a",,,,,,,82,",,a",62,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-07-2016,,,0,",,a",,,,,,,85,",,a",57,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-07-2016,,,0,",,a",,,,,,,87,",,a",62,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-07-2016,,,0,",,a",,,,,,,87,",,a",65,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-07-2016,,,0,",,a",,,,,,,87,",,a",66,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-07-2016,,,0,",,a",,,,,,,90,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-07-2016,,,0,",,a",,,,,,,89,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-07-2016,,,0,",,a",,,,,,,89,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-07-2016,,,0,",,a",,,,,,,93,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-07-2016,,,0,",,a",,,,,,,92,",,a",69,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-07-2016,,,0,",,a",,,,,,,92,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-07-2016,,,0,",,a",,,,,,,90,",,a",66,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-07-2016,,,0,",,a",,,,,,,92,",,a",69,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-07-2016,,,0,",,a",,,,,,,92,",,a",66,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,31-07-2016,,,0,",,a",,,,,,,91,",,a",66,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-08-2016,,,0,",,a",,,,,,,89,",,a",64,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-08-2016,,,0,",,a",,,,,,,91,",,a",66,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-08-2016,,,0,",,a",,,,,,,89,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-08-2016,,,0,",,a",,,,,,,87,",,a",66,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-08-2016,,,0,",,a",,,,,,,85,",,a",56,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-08-2016,,,0,",,a",,,,,,,86,",,a",59,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-08-2016,,,0,",,a",,,,,,,86,",,a",60,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-08-2016,,,0,",,a",,,,,,,90,",,a",66,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-08-2016,,,0,",,a",,,,,,,91,",,a",70,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-08-2016,,,0,",,a",,,,,,,91,",,a",69,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-08-2016,,,0,",,a",,,,,,,93,",,a",70,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-08-2016,,,0,",,a",,,,,,,94,",,a",68,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-08-2016,,,0,",,a",,,,,,,94,",,a",68,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-08-2016,,,0,",,a",,,,,,,94,",,a",69,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-08-2016,,,0,",,a",,,,,,,93,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-08-2016,,,0,",,a",,,,,,,94,",,a",64,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-08-2016,,,0,",,a",,,,,,,91,",,a",65,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-08-2016,,,0,",,a",,,,,,,89,",,a",69,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-08-2016,,,0,",,a",,,,,,,86,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-08-2016,,,0,",,a",,,,,,,92,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-08-2016,,,0,",,a",,,,,,,90,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-08-2016,,,0,",,a",,,,,,,89,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-08-2016,,,0,",,a",,,,,,,88,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-08-2016,,,0,",,a",,,,,,,90,",,a",71,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-08-2016,,,0,",,a",,,,,,,94,",,a",72,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-08-2016,,,0,",,a",,,,,,,93,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-08-2016,,,0,",,a",,,,,,,93,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-08-2016,,,0,",,a",,,,,,,91,",,a",68,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-08-2016,,,0,",,a",,,,,,,90,",,a",67,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-08-2016,,,0,",,a",,,,,,,93,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,31-08-2016,,,0,",,a",,,,,,,95,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-09-2016,,,0,",,a",,,,,,,89,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-09-2016,,,0,",,a",,,,,,,90,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-09-2016,,,0.07,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-09-2016,,,0,",,a",,,,,,,92,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-09-2016,,,0,",,a",,,,,,,95,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-09-2016,,,0,",,a",,,,,,,95,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-09-2016,,,0,",,a",,,,,,,91,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,08-09-2016,,,0,",,a",,,,,,,93,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,09-09-2016,,,0,",,a",,,,,,,91,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,10-09-2016,,,0.08,",,a",,,,,,,90,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,11-09-2016,,,0,",,a",,,,,,,93,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,12-09-2016,,,0,",,a",,,,,,,92,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,13-09-2016,,,0,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,14-09-2016,,,0,",,a",,,,,,,92,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,15-09-2016,,,0,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,16-09-2016,,,0,",,a",,,,,,,91,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,17-09-2016,,,0.28,",,a",,,,,,,93,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,18-09-2016,,,0.28,",,a",,,,,,,86,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,19-09-2016,,,1.31,",,a",,,,,,,87,",,a",73,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,20-09-2016,,,0.02,",,a",,,,,,,91,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,21-09-2016,,,0,",,a",,,,,,,92,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,22-09-2016,,,0,",,a",,,,,,,96,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,23-09-2016,,,0,",,a",,,,,,,89,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,24-09-2016,,,0.34,",,a",,,,,,,91,",,a",76,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,25-09-2016,,,0,",,a",,,,,,,92,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,26-09-2016,,,0,",,a",,,,,,,93,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,27-09-2016,,,0,",,a",,,,,,,92,",,a",80,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,28-09-2016,,,0,",,a",,,,,,,94,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,29-09-2016,,,0,",,a",,,,,,,94,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,30-09-2016,,,0.14,",,a",,,,,,,91,",,a",79,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,01-10-2016,,,0.39,",,a",,,,,,,93,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,02-10-2016,,,0,",,a",,,,,,,93,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,03-10-2016,,,0,",,a",,,,,,,93,",,a",78,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,04-10-2016,,,0.56,",,a",,,,,,,94,",,a",74,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,05-10-2016,,,0.1,",,a",,,,,,,94,",,a",75,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,06-10-2016,,,0,",,a",,,,,,,96,",,a",77,",,a",,,,
ASN00014015,"DARWIN AIRPORT, AS",-12.4239,130.8925,30.4,07-10-2016,,,0,",,a",,,,,,,97,",,a",79,",,a",,,,
